id	Alveolata;Dinoflagellata;Syndiniales	Alveolata;Dinoflagellata;Dinophyceae	Alveolata;Ciliophora;Spirotrichea	Stramenopiles;Gyrista;Mediophyceae	Alveolata;Ciliophora;Oligohymenophorea	Rhizaria;Radiolaria;Acantharea	Stramenopiles;Gyrista;MOCH-2	Haptophyta;Haptophyta_X;Prymnesiophyceae	Picozoa;Picozoa_X;Picozoa_XX	Kathablepharidacea;Kathablepharida;Kathablepharidea	Alveolata;Ciliophora;CONThreeP	Alveolata;Ciliophora;Unclassified	Rhizaria;Cercozoa;Filosa-Imbricatea	Opisthokonta;Choanoflagellata;Choanoflagellatea	Stramenopiles;Unclassified;Unclassified	Cryptophyta;Cryptophyta_X;Cryptophyceae	Telonemia;Telonemia_X;Telonemia_XX	Stramenopiles;Gyrista;Bacillariophyceae	Stramenopiles;Bigyra;Sagenista	Stramenopiles;Gyrista;Bolidophyceae	Rhizaria;Radiolaria;RAD-B	Rhizaria;Cercozoa;Filosa-Thecofilosea	Opisthokonta;Unclassified;Unclassified	Stramenopiles;Gyrista;Coscinodiscophyceae	Rhizaria;Cercozoa;Endomyxa	Chlorophyta;Chlorophyta_X;Pyramimonadophyceae	Alveolata;Ciliophora;Phyllopharyngea	Rhizaria;Radiolaria;Polycystinea	Rhizaria;Radiolaria;RAD-A	Alveolata;Ciliophora;Ciliophora_X	Rhizaria;Radiolaria;RAD-C	Rhizaria;Cercozoa;Cercozoa_X	Rhizaria;Cercozoa;Unclassified	Haptophyta;Haptophyta_X;Haptophyta_Clade_HAP5	Opisthokonta;Ichthyosporea;Ichthyophonida	Unclassified;Unclassified;Unclassified...37	Alveolata;Ciliophora;Litostomatea	Haptophyta;Haptophyta_X;Rappephyceae	Opisthokonta;Fungi;Ascomycota	Alveolata;Dinoflagellata;Unclassified	Unclassified;Unclassified;Unclassified...42	Stramenopiles;Stramenopiles_X;Stramenopiles_XX	Apusomonada;Apusomonada_X;Apusomonadidae	Centroplasthelida;Centroplasthelida_X;Pterocystida	Opisthokonta;Fungi;Fungi_X	Streptophyta;Streptophyta_X;Embryophyceae	Unclassified;Unclassified;Unclassified...48	Stramenopiles;Gyrista;Chrysophyceae	Unclassified;Unclassified;Unclassified...50	Chlorophyta;Chlorophyta_X;Mamiellophyceae	Rhizaria;Cercozoa;Chlorarachniophyceae	Chlorophyta;Chlorophyta_X;Chlorodendrophyceae	Stramenopiles;Gyrista;Developea	Stramenopiles;Gyrista;Gyrista_X	Stramenopiles;Gyrista;MOCH-3	Opisthokonta;Fungi;Chytridiomycota	Evosea;Evosea_X;Variosea	Opisthokonta;Fungi;Basidiomycota	Opisthokonta;Rotosphaerida;Rotosphaerida_X	Haptophyta;Haptophyta_X;Haptophyta_Clade_HAP4	Stramenopiles;Gyrista;MOCH-5	Rhizaria;Radiolaria;Radiolaria_X	Unclassified;Unclassified;Unclassified...64	Alveolata;Ciliophora;CONTH_3	Stramenopiles;Gyrista;Pelagophyceae	Alveolata;Dinoflagellata;Dinophyta_X	Rhizaria;Cercozoa;Phaeodarea	Opisthokonta;Fungi;Unclassified	Stramenopiles;Gyrista;Pirsoniales	Stramenopiles;Stramenopiles_X;Stramenopiles_X-Group-7	Stramenopiles;Gyrista;Hyphochytriomyceta	Chlorophyta;Chlorophyta_X;Chlorophyta_XX	Alveolata;Ciliophora;CONTH_8	Alveolata;Ciliophora;Heterotrichea	Discosea;Discosea_X;Flabellinia	Chlorophyta;Chlorophyta_X;Trebouxiophyceae	Stramenopiles;Gyrista;Dictyochophyceae	Alveolata;Unclassified;Unclassified	Chlorophyta;Chlorophyta_X;Chloropicophyceae	Alveolata;Dinoflagellata;Ellobiophyceae	Opisthokonta;Opisthokonta_X;Opisthokonta_XX	Ancyromonadida;Ancyromonadida_X;Ancyromonadida_XX	Stramenopiles;Gyrista;MOCH-4	Picozoa;Picozoa_X;Picomonadea	Centroplasthelida;Centroplasthelida_X;Centroplasthelida_XX	Stramenopiles;Gyrista;Unclassified	Haptophyta;Haptophyta_X;Haptophyta_Clade_HAP3	Alveolata;Ciliophora;Prostomatea_1	Chlorophyta;Chlorophyta_X;Unclassified	Rhizaria;Cercozoa;Filosa-Granofilosea	Alveolata;Ciliophora;Colpodea	Chlorophyta;Chlorophyta_X;Pedinophyceae	Haptophyta;Haptophyta_X;Pavlovophyceae	Haptophyta;Haptophyta_X;Haptophyta_Clade_HAP2	Haptophyta;Haptophyta_X;Haptophyta_XX	Streptophyta;Streptophyta_X;Streptophyta_XX	Tubulinea;Tubulinea_X;Echinamoebida	Haptophyta;Haptophyta_X;Unclassified	Discoba;Discoba_X;Heterolobosea	Chlorophyta;Chlorophyta_X;Ulvophyceae	Chlorophyta;Chlorophyta_X;Chlorophyceae	Tubulinea;Tubulinea_X;Elardia	Centroplasthelida;Centroplasthelida_X;Unclassified	Rhizaria;Cercozoa;Filosa-Sarcomonadea	Streptophyta;Streptophyta_X;Klebsormidiophyceae	Opisthokonta;Fungi;Rozellomycota	Nibbleridia;Nibbleridia_X;Nibbleridea	Nebulidia;Nebulidia_X;Nebulidea	Picozoa;Picozoa_X;Unclassified	Prasinodermophyta;Prasinodermophyta_X;Prasinodermophyceae	Rhizaria;Unclassified;Unclassified	Alveolata;Alveolata_X;Ellobiopsidae	Cryptophyta:nucl;Cryptophyta_X:nucl;Cryptophyceae:nucl	Discosea;Discosea_X;Stygamoebida	Chlorophyta;Chlorophyta_X;Nephroselmidophyceae	Mantamonadidea;Mantamonadidea_X;Mantamonadida	Rhizaria;Cercozoa;Endomyxa-Phytomyxea
PRNA16	0.05703818230707179	0.31433180962624363	0.09932105404678677	9.411132024737832e-4	0.009780855068566819	0.10231244958322129	0.001142780317289594	0.04282065071255714	0.003999731110513579	0.003966119924710944	0.005545845657434794	0	7.730572734606077e-4	0.009142242538316752	0	0.023763108362463026	0.0056466792148427	0.004671954826566281	0.0018486152191449314	0	0.007192793761763915	0.0010083355740790536	0	0	3.361118580263512e-4	0.026821726270502822	0.025208389351976338	0.19050820112933584	4.705566012368916e-4	0.00860446356547459	2.352783006184458e-4	0.004772788383974187	0	6.386125302500673e-4	0	0.005344178542618983	0	0	0	0	0.0072936273191718205	0.008806130680290401	0	7.730572734606077e-4	0.0010419467598816886	0	0	7.394460876579726e-4	0	0.002050282333960742	0.0018486152191449314	0.00433584296853993	0	0.0026552836784081743	0	0	6.722237160527024e-5	0	0	0	0.008066684592632429	0	0	0	0.0033947297660661467	0	0	0	0	0	0	0	0	0	0	0	0	0	3.361118580263512e-4	0	0	0	4.0333422963162143e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRNA17	0.08256751025024742	0.35656722748480135	0.15566237805740138	0.009755407889155946	0.014109995758518309	0.0074084546868372686	3.393185352749894e-4	0.0287855224091616	0.0037325038880248835	0.012272020359112117	0.010094726424430935	0	0	0.0049201187614873465	0	0.035260851123992645	0.004382864413968613	0.008087091757387248	0.006362222536406051	0	0.028304821150855364	0	3.958716244874876e-4	7.917432489749752e-4	7.069136151562279e-4	0.12523681606107734	5.6553089212498234e-5	0.0074084546868372686	0.007889155945143504	0.026353739573024178	0.006418775625618549	2.2621235684999294e-4	0.0010745086950374664	0	0	0.0080022621235685	0	0	0	7.917432489749752e-4	0	0.004382864413968613	0	6.220839813374805e-4	8.765728827937226e-4	0	0	0	0	0.0027428248268061644	0.011960978368443377	0.002007634667043687	0	0	0	0	0	0	0	1.1310617842499647e-4	0	0.004071822423299873	0	0	0.00933125972006221	0	0	0	0	0	0	0	0	0.006418775625618549	0	0	0	0	0.002657995192987417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.482963381874735e-4	0	0	0	0	0	0	0
PRNA18	0.10210153183947335	0.39344642781786726	0.23950289066126515	3.1649575895682997e-4	0.005507026205848841	0.025720555344558384	0	0.008988479554373971	0.009262775878803224	0.006583111786302063	0.0027007638097649492	0	0	0.0033126556104148205	0.0016457779465755158	0.008629784360889564	0.010148964003882347	0	0.015550491623412247	0	0.0744398025066464	0	0.0013081824703548971	0	0.017217369287251552	0	0	0.0024686669198632737	0.001455880491201418	6.540912351774486e-4	0.02086762037388699	0.00158247879478415	4.4309406253956196e-4	0	0	0.022956492383002066	0	0	6.329915179136599e-4	1.26598303582732e-4	0	0.009368274465122168	0	0.0029750601341942016	4.852934970671393e-4	0	0.0018145756846858253	0	0	0	0.0013925813394100519	0	0	7.384901042326033e-4	0	0	0	0	0	1.0549858631894333e-4	0	3.586951934844073e-4	0	0	1.6879773811030933e-4	2.953960416930413e-4	0	0.0014136810566738405	0	0	0	2.3209688990167532e-4	0	0	0	6.540912351774486e-4	3.1649575895682997e-4	0	0	0	0	0	3.586951934844073e-4	0	0	1.6879773811030933e-4	0	0	0	0	0	0	0	0	0.0013714816221462632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1099717263788667e-4	0	0	0	0	0	0
PRNA19	0.07536001952648279	0.38955333170612644	0.2093605076885526	0	0.01970954356846473	0.020014644862094214	9.15303880888455e-4	0.12484744935318526	0.006712228459848669	0.0023797900903099827	0.005125701732975348	0	9.76324139614352e-4	0.004759580180619965	0	0.012448132780082987	0.03142543324383695	0	0.004088357334635099	0	0.010434464242128386	0	0	0	0	0	0.001769587503051013	0	0.00976324139614352	0.004271418110812789	0	0	0	0	0	0.01903832072247986	0	0.004820600439345863	0	3.66121552355382e-4	0.001891628020502807	0.004454478886990481	0	0.001098364657066146	0.014339760800585794	0	0	6.71222845984867e-4	0	0.004088357334635099	0	0	0	0.006285086648767391	0	0	0	0	0	2.44081034903588e-4	0	0	0	0	0.005857944837686112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002928972418843056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRNA20	0.09734223618748364	0.3207973291437549	0.10732521602513748	2.618486514794449e-4	0.015678188007331763	0.07338308457711443	0.0027166797590992406	0.13805970149253732	0.013517936632626341	0.0019638648860958365	0.009950248756218905	1.9638648860958367e-4	0.001832940560356114	0.008771929824561403	0	0.03296019900497513	0.053220738413197174	0.0016038229903115998	0.0034694946321026446	0	0.012045037968054464	0	0.00212752029327049	0	0	0.0026512175962293792	0.006578947368421052	0.012568735271013355	0.004975124378109453	0.00484420005236973	0	0.001832940560356114	0	0	0	6.218905472636816e-4	0	0.004746006808064938	0	6.546216286986122e-4	0.007331762241424456	0.006087981146897094	0	0.002094789211835559	0.013092432573972244	0	0	4.582351400890285e-4	0	0.01286331500392773	3.9277297721916735e-4	0	0	0.004058654097931396	0	0	0	0	0	6.218905472636816e-4	2.2911757004451426e-4	0	0	0	0.010473946059177796	0	0	0	0	0	0	0	0	5.564283843938204e-4	0	0	0	0	0	0	0	0	0	0	0	0	0.002422100026184865	0.0024875621890547263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3092432573972245e-4	0	0	0	0
PRNA21	0.1379110251450677	0.28159712627797734	0.12754904669798287	0.0010223818734457033	0.04689140646587455	0.012517269964078474	0	0.03597678916827853	0.018623929262227133	0.0024039789997236808	0.02931749101961868	0.0045869024592428845	3.5921525283227413e-4	0.006963249516441006	0.0016855484940591324	0.0035645205857971814	0.010638297872340425	0	0.006438242608455374	3.0395136778115504e-4	0.09369991710417243	6.631666206134291e-4	0.0038132080685272175	0	0.0018789720917380493	0	0	0.0033158331030671458	9.947499309201438e-4	6.907985631389886e-4	0.02746615087040619	2.2105554020447637e-4	0.004144791378833932	0	0	0.10022105554020448	0	0	0	0.016883116883116882	0	0.0025421387123514784	0	0.0018789720917380493	0.005139541309754076	0	0	3.3158331030671455e-4	0	0	6.355346780878696e-4	0	0	0.0033987289306438243	0	0	0	0	0	0.0012710693561757392	0	0	0	0	0	2.4868748273003594e-4	0	0.0011605415860735009	0	0	8.289582757667864e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.671179883945841e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRNA22	0.04636879639062728	0.4847620433706884	0.16562363556978607	0.009139863193130548	0.028496579828263716	0.06374617959540096	6.694804249745307e-4	0.0281472856934944	8.441274923591908e-4	0.0015718236064619414	0.018920098966671517	0	0	0.005326735555232135	0	0.017668461650414788	0.002124872653180032	0.015252510551593655	0.004045990394411294	0	0.011788677048464561	7.568039586668608e-4	0	0.0026197060107699026	0	0.018890991122107407	4.3661766846165044e-4	0.024334158055595984	0.0034638335031290934	0.0039586668607189636	0	4.6572551302576044e-4	0	9.023431814874108e-4	0	0.0027361373890263424	0	2.037549119487702e-4	0	8.732353369233008e-5	0	0.002328627565128802	0	0.0027070295444622324	4.075098238975404e-4	0	0	0	0	0.0019211177412312619	0.0029107844564110028	4.075098238975404e-4	0	0.002299519720564692	0	0	0	0	0	0	0.01149759860282346	0	0	0	0.01010042206374618	0	0	0	0	0	0	0	0	0	0	0.0014262843836413913	0	0	0	0	4.075098238975404e-4	0	0	0	0	0	0	0	0	0	0	0	2.3286275651288022e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRNA23	0.04836766309025188	0.4573412129209937	0.11876757128923059	0.012536576969418785	0.006167881117677434	0.1714097194331287	4.3031728727982096e-4	0.0271673647369327	3.442538298238568e-4	5.163807447357852e-4	0.007774398990188766	3.442538298238568e-4	0	0.0016065178725113316	0	0.012421825692810832	0.002208962074703081	0.011991508405531011	0.0032130357450226633	0	0.00920878994778817	5.163807447357852e-4	0	8.319467554076539e-4	0	0.022921567502438466	0.0024958402662229617	0.014458660852601985	0.0064547593091973145	0.01988065867232773	0	3.1556601067186875e-4	0	0	0	7.171954787997016e-4	0	0	0	0	0	7.745711171036778e-4	0	0.0024384646279189855	1.721269149119284e-4	0	0	0	0	0.0037294164897584484	0.002725342819438866	0	0	0.0024958402662229617	0	0	0	0	0	0	0.005106431809053876	0	0	0	0.018015950427448506	0	0	0	0	0	0	0	0	6.311320213437375e-4	0	0.001290951861839463	0	0	5.450685638877733e-4	0	3.1556601067186875e-4	0	0	0	0	0	0	0	2.2950255321590454e-4	0	0	0	1.721269149119284e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.311320213437375e-4	0	0	0	0	3.1556601067186875e-4	0	0
PRNA24	0.07423520063567739	0.43043305522447356	0.08790226460071514	0.014998013508144616	0.13210170838299562	0.012157330154946364	0	0.006714342471195868	0.0036352800953516093	0.0030194676201827572	0.0021255462852602302	0.0029201430274135875	3.1783869686134286e-4	0.007151370679380214	0.00166865315852205	0.004151767977751291	0.0037743345252284465	0.0012117600317838697	0.01046881207787048	0	0.11430274135876042	0	5.164878823996821e-4	0	0.0017878426698450535	4.767580452920143e-4	0	0.0037147397695669448	0.0029598728645212555	1.986491855383393e-4	0.009634485498609456	1.390544298768375e-4	0	0	5.5621771950735e-4	0.04737783075089392	0	0	0	0.007250695272149384	0	0.0027214938418752485	0	7.548669050456893e-4	0.0014700039729837109	0	2.5824394119984106e-4	1.390544298768375e-4	0	0	9.932459276916965e-5	0	0	5.363528009535161e-4	0	0	0	0	0	1.7878426698450536e-4	0	0	0	0	2.979737783075089e-4	9.932459276916965e-5	0	4.966229638458482e-4	0	0.002820818434644418	5.164878823996821e-4	0	0	0	0	0.001152165276122368	0	0	0	0	0	7.945967421533571e-5	4.767580452920143e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRNA25	0.0997426401355847	0.2604042432992279	0.1852363316803716	0.0120833594877911	0.00800326407632917	0.045477371163141045	0.0021969744523256543	0.1308455213106522	0.009572531542276065	0.0028560667880233506	0.004048710062142992	3.138534931893792e-4	8.474044316113238e-4	0.016194840248571967	0	0.06565815077521812	0.014782499529219761	0.002291130500282468	0.009101751302491997	0	0.004048710062142992	0	0	0.0017575795618605236	3.138534931893792e-4	0.0018831209591362752	0.004488104952608122	0.010357165275249514	0.001945891657774151	0.003515159123721047	5.649362877408826e-4	8.474044316113238e-4	8.787897809302618e-4	3.452388425083171e-4	0	8.787897809302618e-4	0.001192643274119641	0.0022283598016445924	0	0	6.904776850166342e-4	0.01945891657774151	0	0.005241353336262633	0.0289686774213797	0	0	0.005304124034900508	0	0.01434310463875463	5.021655891030067e-4	0	0	0.01145565250141234	0	0	0	0	0	2.5108279455150333e-4	1.2554139727575167e-4	0	0	0	0.0056179775280898875	0	0	0	0	0	0	0	0	0	0	1.883120959136275e-4	2.5108279455150333e-4	0	0	0	3.76624191827255e-4	0	3.452388425083171e-4	0	0	0	8.160190822923859e-4	0	0	0	0	0	0	0	2.5108279455150333e-4	0	0	7.5324838365451e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.569267465946896e-4
PRNA26	0.11210416827182372	0.28888974497264813	0.18179366669234917	0.008629324293088835	0.0045072809923722935	0.03266815625240774	0.002195854842437784	0.12385391786732414	0.010555512751367594	0.002927806456583712	9.245704599738038e-4	4.622852299869019e-4	4.237614608213268e-4	0.018761075583635104	0	0.07042145003467139	0.01641112566453502	0.0017720933816164574	0.0070883735264658295	0	0.0032359966099083136	0	0	0.002157331073272209	5.008089991524771e-4	0.0023499499191000847	0.0028507589182525618	0	0.0024655212265968104	0.0020032359966099082	0	9.63094229139379e-4	7.704753833115032e-4	4.622852299869019e-4	0	1.5409507666230065e-4	0.0010016179983049541	0.002234378611603359	0	0	0.006471993219816627	0.019724169812774483	0	0.003852376916557516	0.027082209723399336	0	0	0.003852376916557516	0	0.013868556899607058	2.696663841590261e-4	0	0	0.009862084906387241	0	0	0	0	0	5.778565374836274e-4	0	0	0	0	0.005162185068187071	0	0	0	0	1.1557130749672548e-4	0	0	0	0.0012712843824639803	0	0	0	0	0	0	0	0	0	0	0	0	0.0012327606132984052	0	0	0	0	0	0	0	0	0	0	5.393327683180522e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5409507666230065e-4	0	0	0	4.237614608213268e-4
PRNA27	0.114506396331161	0.33147477673183684	0.1418295920830316	3.620564808110065e-4	0.07180786869418296	0.014506396331160994	0	0.03420226888727975	0.015737388365918415	0.002389572773352643	0.008979000724112961	0.003958484190200338	0.0023654356746319093	0.006613565049481052	0.0018585566014965	0.005406710113444364	0.009268645908761766	0	0.006251508568670046	0	0.052763697803524016	3.8619357953174026e-4	0.006179097272507844	0.0010861694424330196	0.0023654356746319093	1.2068549360366884e-4	0.002920588945208786	0.008592807144581221	6.999758629012792e-4	0.003089548636253922	0.06637702148201786	0.009292783007482501	0	0	0	0.04977069756215303	0	0	0	0.0022206130823075065	0	0.003741250301713734	0	0.002075790489983104	0.0038136615978759353	0	1.448225923244026e-4	3.1378228336953896e-4	0	0	1.6895969104513636e-4	0	0	0.0028240405503258507	0	0	0	0.004320540671011344	0	0.0013034033309196234	0	0	0	0	2.6550808592807143e-4	0.0016895969104513638	0	4.3446777697320784e-4	0	0	0	0	0	0	0	3.379193820902727e-4	1.9309678976587013e-4	0	0	0	0	0	4.3446777697320784e-4	0	0	1.448225923244026e-4	0	0	0	0	0	0	0	0	0	3.620564808110065e-4	0	0	0	0	0	4.827419744146753e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRNA28	0.03523290249370347	0.29155019235559493	0.16157869973153247	0.04885001799009161	0.025075419999446458	0.1728155877224544	3.3212476820458886e-4	0.048960726246159804	2.767706401704907e-4	0.010544961390495697	0.004456007306744901	2.4909357615344167e-4	8.303119205114722e-4	0.009963743046137665	0	0.07088096094766268	0.0016883009050399933	0.010212836622291107	0.015609864105615677	0	0.0014392073288865517	0.002795383465721956	0	0.0056737981234950595	0.0017159779690570423	0.013451053112285848	0.0031551852979435943	0.010240513686308156	3.87478896238687e-4	0.008081702692978329	0	0	0.002352550441449171	0.0010517284326478646	0	9.963743046137667e-4	0.0017436550330740914	0	0	0	0	0.0028230605297390053	8.303119205114721e-5	0.004317621986659655	4.428330242727851e-4	0	0	0.00238022750546622	0	0.012593064127757328	8.026348564944231e-4	0	0	0.0017990091611081896	6.365724723921286e-4	0	0	0	0	0	2.4909357615344167e-4	0	4.151559602557361e-4	0	0.0028784146577731035	0	0	0	0	0	0	0	0	0	0	0.0012454678807672082	0	0	9.963743046137667e-4	0	7.74957792477374e-4	0	0	0	0	0	0	0	8.303119205114721e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013008220088013063	0	0	3.3212476820458886e-4	0	0.0022695192493980237	0	0.0013838532008524536
PRNA29	0.03558474659347123	0.3572525569388622	0.1504100905140019	0.052837957063033035	0.014802470346044505	0.09218050517923079	0	0.066006600660066	3.26765349802307e-4	0.010064372773911055	0.010195078913831977	0.002058621703754534	0.0011436787243080744	0.012809201712250433	0	0.08080907100611051	0.0014704440741103812	0.009541548214227364	0.0012090317942685357	0	0.0046073914322125285	7.188837695650753e-4	0	0.005260922131817142	0.00235271051857661	0.01630559095513512	0.008724634839721596	0.009639577819168056	5.555010946639218e-4	0.004672744502172989	0	0	2.2873574486161486e-4	4.901480247034605e-4	0	9.476195144266902e-4	6.208541646243832e-4	0	0	0	0	0.0023200339835963792	0	0.005260922131817142	3.9211841976276833e-4	0	0	0.0015357971440708427	0	0.021860601901774336	9.149429794464595e-4	0	0	0.002516093193477764	0.0010456491193673824	0	0	0	0	0	3.9211841976276833e-4	0	4.574714897232297e-4	0	0.0035944188478253766	0	0	0	0	3.5944188478253766e-4	0	0	0	0	0	0.001307061399209228	0	0	6.53530699604614e-4	0	5.881776296441525e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.574714897232297e-4	0	0	3.9211841976276833e-4	0	0.0018952390288533804	0	2.2873574486161486e-4
PRNA30	0.05484676189155457	0.38418735265566495	0.13864235196227986	0.004975038136180835	0.1541395090833449	0.01074746914436278	0	0.008441963666620441	0.003241575370961032	4.1603106365275275e-4	0.0032935792539176257	4.8536957426154487e-4	5.200388295659409e-4	0.005061711274441825	0.0015254472333934266	0.0036402718069615866	0.009326029676882541	2.773540424351685e-4	0.00819927887948967	0	0.03638538344196367	0	0.00695118568853141	1.733462765219803e-4	0.0030855637220912496	3.6402718069615867e-4	0.0023921786160033282	0.010764803772014978	7.107197337401193e-4	0	0.013763694355845237	0.002218832339481348	2.6001941478297045e-4	0	0	0.0660275967272223	0	0	2.773540424351685e-4	0	0	0.0017334627652198032	0.004749687976702261	0.0013521009568714464	5.37373457218139e-4	0	6.933851060879212e-5	2.9468867008736654e-4	0	2.9468867008736654e-4	0	0	0	9.187352655664956e-4	0	0	0	0.005113715157398419	0	2.4268478713077244e-4	0	2.0801553182637637e-4	0	0	8.840660102620995e-4	0	8.667313826099016e-5	5.54708084870337e-4	0	0	0	0.001074746914436278	0	0.0035189294133962	8.667313826099016e-5	4.507003189571488e-4	0	0	1.3867702121758425e-4	0	0	0	1.3867702121758425e-4	0	0	1.2134239356538622e-4	0	0	0	0	0	0	0	0	0	0	4.6803494660934683e-4	0	0	0.038482873387879625	0	0.0025135210095687146	0	0	0	0	0	0	0	0	0	6.240465954791291e-4	0	0	0	0	0
