Feature ID	Taxon	Confidence	Taxon_Lv1	Taxon_Lv2	Taxon_Lv3	Taxon_Lv4	Taxon_Lv5	Taxon_Lv45
d8ab7dfd84d7943ed675bbc9f751d570	Eukaryota;TSAR;Stramenopiles;Gyrista;Pirsoniales;Pirsoniales_X;Pirsoniales_XX	0.999999888	Eukaryota	TSAR	Stramenopiles	Gyrista	Pirsoniales	Gyrista;Pirsoniales
75d6628fef8bd991250aed356f5f90c6	Eukaryota;TSAR;Stramenopiles;Gyrista;Pirsoniales;Pirsoniales_X;Pirsoniales_XX	0.999999901	Eukaryota	TSAR	Stramenopiles	Gyrista	Pirsoniales	Gyrista;Pirsoniales
711e40b1672bc69c2794ac16f4a98a94	Eukaryota;TSAR;Stramenopiles;Gyrista;Pirsoniales;Pirsoniales_X;Pirsoniales_XX;Pirsonia_Clade__XXX;Pirsonia_Clade__XXX_sp.;	0.705997806	Eukaryota	TSAR	Stramenopiles	Gyrista	Pirsoniales	Gyrista;Pirsoniales
d2bb97f851833a1bcf7c98d62f0c33e4	Eukaryota;TSAR;Stramenopiles;Gyrista;Pirsoniales;Pirsoniales_X;Pirsoniales_XX;Pirsonia_Clade__XXX;Pirsonia_Clade__XXX_sp.;	0.993011526	Eukaryota	TSAR	Stramenopiles	Gyrista	Pirsoniales	Gyrista;Pirsoniales
5532fc63cf099655585a6577d701e09d	Eukaryota;TSAR;Stramenopiles;Gyrista;Pirsoniales;Pirsoniales_X;Pirsoniales_XX;Pirsonia_Clade__XXX;Pirsonia_Clade__XXX_sp.;	0.989095178	Eukaryota	TSAR	Stramenopiles	Gyrista	Pirsoniales	Gyrista;Pirsoniales
1ca78bc8d54ce5efa28213e4d308287a	Eukaryota;TSAR;Stramenopiles;Gyrista;Pirsoniales;Pirsoniales_X;Pirsoniales_XX;Pirsonia_Clade__XXX;Pirsonia_Clade__XXX_sp.;	0.812643858	Eukaryota	TSAR	Stramenopiles	Gyrista	Pirsoniales	Gyrista;Pirsoniales
6906c593ac33e77465ef1c66ec2b72ff	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_X-Group-6;Stramenopiles_X-Group-6_X;Stramenopiles_X-Group-6_XX;Stramenopiles_X-Group-6_XXX;Stramenopiles_X-Group-6_XXX_sp.;	0.751021978	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_X-Group-6	Stramenopiles_X;Stramenopiles_X-Group-6
0d9e6a565c853793e4f35220982d749b	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_X-Group-7;Stramenopiles_X-Group-7_X;Stramenopiles_X-Group-7_XX;Stramenopiles_X-Group-7_XXX;Stramenopiles_X-Group-7_XXX_sp.;	0.955899018	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_X-Group-7	Stramenopiles_X;Stramenopiles_X-Group-7
1b38380f9332726562d5cb26120085a1	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_X-Group-7;Stramenopiles_X-Group-7_X;Stramenopiles_X-Group-7_XX;Stramenopiles_X-Group-7_XXX;Stramenopiles_X-Group-7_XXX_sp.;	0.942690025	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_X-Group-7	Stramenopiles_X;Stramenopiles_X-Group-7
ed4e9486603b7beccf0008e1dfa8d815	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX	0.999996238	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
25142c0d4f3b14e7512d88ba87267535	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX	0.999996112	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
8e1924504ad93807807eb8b96b5841ca	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX	0.999995287	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
3d2cd5930614f2aea086211dcad5262a	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX	0.996556515	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
28ba0e9dc1ab04730f19985087d1a629	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	1	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
847cea6e4a3ff9586565b98f4e2fc949	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	0.999999999	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
c3a88b1feab491e7e0715131582d7079	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	0.956036147	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
9d8bcc81a545a229bdae0a917bd6dac0	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	0.999999998	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
a2212f3304bbfecce39f1f2e96b3f561	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	0.993861181	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
8aa0bc14988fe3a09d49e9bfe13d3efd	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	0.999940711	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
8ee946e546297b0b1bd5b0affaab1c79	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	0.999873746	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
18ca5d61372c09e9f8f6bd494371c7ed	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	0.999789077	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
5c3deeade958cff98cd8d75f34facf8c	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	0.999661288	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
265df788a2a319f3d66dde868f2c9c16	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	0.999980047	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
97e1e9b8a8e4805a5dc00f9446ea9a21	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	0.998715457	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
7579e759ddaa33e55e9d358a56f7c849	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	0.999901583	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
708e04e149ee2f30a7edb6b193b784b0	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	1	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
1fd794e61e3f0d9e9e2a60be66e80c26	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	1	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
3db8559941e28c4a16825d8c1e7edc1f	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;MAST-25;MAST-25_X;MAST-25_X_sp.;	0.999992204	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
5efb25c8e5b5ac58de99e80d47da3d01	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.999538558	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
f9791e3a6921a6bf786221fb782a3322	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.749650832	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
653f33c0e5517108a63efa1fdb075706	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.999979326	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
3df4cbfd5c047691e0fbd5cc0312eb25	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.969659964	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
fc005f2fe875d2f0eb28e056a0fab812	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.986320501	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
3a5a37978ad8e66b1b4c4f5de5267920	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.999792097	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
724cace6d5051a8fae9cfcd614b3c932	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.959156945	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
f2cc768d87025d8b50e070e55a8ae5f2	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.988972071	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
8d6d6de878297587b007118f36050325	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.994034668	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
0cc429e75aa254258b77b14f524217b7	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.979756358	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
2199801508e97571e546a6e9a069811a	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.925439214	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
4155b88ab6bdc1652a5214ddc4e77cde	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.80552085	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
8e510f52a4165672b2f0ea71c5fc7734	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.994646013	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
392d91ff8f88e47fd28154ec1bd90b6c	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.99996629	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
bd70aeba8dd6359bc56dcc1445404d39	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.981800037	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
6d7524f9fe8129d0475fa10b30153340	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.999842008	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
3f672fdd4b6f27e48faf53bd0e909a10	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.982692894	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
6cc3fa834f77000e2732c1c3d52a9f91	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.973989951	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
77ecc625ecb2b515d5b841ae04c09a10	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.996590219	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
ab3ba5c8d70ed59c8613fccc2fb60e44	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.89294745	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
df146b5efc117908dd91803ab4eac441	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.995004734	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
f2b114627bffefcfacf58a496bce4a35	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.999608822	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
8e4e2d2952fa6d856ef89970a16018d9	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.997350969	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
c08fcaa22ab23d4d115ab5acca6d7005	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.884395251	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
e453f9fa36a25de54bb94c51b6696210	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.873113509	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
b30d62c2389e5c817e6ab81413809fb2	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.999836111	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
152047351c00a90b0081b009275c099f	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.976278621	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
be0843fd88ef35eee714e49dff8428b4	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.760309073	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
e0bf45a14cb91123e55bd53d33404523	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.973791075	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
cd03d8ab19f2eb72067b61eff7730f13	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.986923893	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
5917981d7fd02bdc5c29b0eb533700f1	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.999352946	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
bd2a8c7d458ee15db38e523f89732266	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.889520835	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
b04530797b3b792237693caad4033870	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.870623064	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
2ddf4c7b56075a3fc2177e782db95fbd	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.999981673	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
ad68eeb5ea26d8875b8edc3c90103f00	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.996494787	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
18ace595540e378fdf8fe03bbc31d0a7	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.955184443	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
a9bfb52bfe57668a2fff6f92cd5c7c6e	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.919319027	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
9aba25d35b12b5f70166070f8522412b	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.974535109	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
48cb5a3971c5da15a79897fef92ecd90	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.728691425	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
c5af026202153febf1124d919b0442d1	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.996380741	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
bbefe4d6ac6eb4d9e015f66224a96437	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.999015227	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
79f58a78185ae597871117d2d299a0c7	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.99626842	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
61204ca67c57deb989a7eaa4d12bac42	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.999316663	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
97e9c059b40e4f597102be858777be6c	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.97177476	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
2fd32796871c1c7eccf7cea1169a6a66	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.992155768	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
88adbab137c7c19de9ea7f15808cfc34	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.969416286	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
a8505b732356494c94cbf206648f8f9c	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.972216344	Eukaryota	TSAR	Stramenopiles	Stramenopiles_X	Stramenopiles_XX	Stramenopiles_X;Stramenopiles_XX
a4ba93c256bbcf1e3bfc23972157174b	Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-1	1	Eukaryota	TSAR	Telonemia	Telonemia_X	Telonemia_XX	Telonemia_X;Telonemia_XX
d5e37ebf57909d8f09cb6479ce2941cb	Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-1	1	Eukaryota	TSAR	Telonemia	Telonemia_X	Telonemia_XX	Telonemia_X;Telonemia_XX
